Type,Arrival_Time,Num_Servers,LES,Avg_LES,AvgC_LES,WAvgC_LES,Waiting_Time,Is_Served,Service_Time
0,332.0,0,1.0,1.0,0.0,0.0,1.0,true,267.0
0,424.0,0,1.0,1.0,0.0,0.0,1.0,true,175.0
0,439.0,0,1.0,1.0,0.0,0.0,1.0,true,71.0
2,373.0,0,1.0,1.0,0.0,0.0,1.0,true,227.0
0,405.0,0,1.0,1.0,0.0,0.0,1.0,true,90.0
0,206.0,0,1.0,1.0,0.0,0.0,1.0,true,217.0
0,415.0,0,1.0,1.0,0.0,0.0,1.0,true,187.0
2,558.0,0,1.0,0.9811320754716981,0.0,0.0,1.0,true,20.0
2,159.0,0,1.0,1.0,0.0,0.0,1.0,true,267.0
0,175.0,0,1.0,0.8666666666666667,0.0,0.0,1.0,true,249.0
2,199.0,0,1.0,1.0,0.0,0.0,1.0,true,229.0
0,302.0,0,1.0,1.0,0.0,0.0,1.0,true,305.0
2,394.0,0,1.0,1.0,0.0,0.0,1.0,true,214.0
0,415.0,0,1.0,1.0,0.0,0.0,1.0,true,193.0
2,338.0,0,1.0,0.9523809523809523,0.0,0.0,1.0,true,136.0
1,520.0,0,1.0,0.941747572815534,0.0,0.0,1.0,true,46.0
0,573.0,0,1.0,0.9859154929577465,0.0,0.0,1.0,true,37.0
1,565.0,0,0.0,0.9473684210526315,0.0,0.0,1.0,true,26.0
0,329.0,0,1.0,1.0,0.0,0.0,1.0,true,148.0
0,342.0,0,1.0,1.0,0.0,0.0,1.0,true,140.0
1,585.0,0,1.0,0.9290780141843972,0.0,0.0,1.0,true,29.0
1,240.0,0,1.0,0.8636363636363636,0.0,0.0,1.0,true,211.0
2,338.0,0,1.0,0.9523809523809523,0.0,0.0,1.0,true,144.0
0,516.0,0,1.0,0.990909090909091,0.0,0.0,1.0,true,56.0
1,585.0,0,1.0,0.9290780141843972,0.0,0.0,1.0,true,29.0
1,390.0,0,0.0,0.9642857142857143,0.0,0.0,1.0,true,232.0
0,391.0,0,1.0,1.0,0.0,0.0,1.0,true,119.0
4,383.0,0,1.0,1.0,0.0,0.0,1.0,true,131.0
0,573.0,0,1.0,0.9859154929577465,0.0,0.0,1.0,true,37.0
0,438.0,0,1.0,1.0,0.0,0.0,1.0,true,98.0
0,381.0,0,1.0,1.0,0.0,0.0,1.0,true,245.0
0,252.0,0,1.0,1.0,0.0,0.0,1.0,true,212.0
0,518.0,0,1.0,0.990990990990991,0.0,0.0,1.0,true,108.0
4,465.0,0,1.0,1.0,0.0,0.0,1.0,true,86.0
0,610.0,0,1.0,0.976878612716763,0.0,0.0,1.0,true,20.0
0,610.0,0,1.0,0.976878612716763,0.0,0.0,1.0,true,20.0
0,494.0,0,1.0,1.0,0.0,0.0,1.0,true,78.0
0,228.0,0,1.0,1.0,0.0,0.0,1.0,true,232.0
4,446.0,0,1.0,1.0,0.0,0.0,1.0,true,186.0
1,258.0,0,0.0,0.8333333333333334,0.0,0.0,1.0,true,216.0
4,392.0,0,1.0,1.0,0.0,0.0,1.0,true,130.0
0,316.0,0,1.0,1.0,0.0,0.0,1.0,true,319.0
0,363.0,0,1.0,1.0,0.0,0.0,1.0,true,272.0
1,143.0,0,1.0,1.0,0.0,0.0,1.0,true,309.0
0,236.0,0,1.0,1.0,0.0,0.0,1.0,true,234.0
0,487.0,0,1.0,1.0,0.0,0.0,1.0,true,149.0
1,194.0,0,1.0,0.9333333333333333,0.0,0.0,1.0,true,271.0
5,392.0,0,1.0,1.0,0.0,0.0,1.0,true,248.0
2,473.0,0,1.0,0.9743589743589743,0.0,0.0,1.0,true,167.0
0,476.0,0,1.0,1.0,0.0,0.0,1.0,true,96.0
2,636.0,0,1.0,0.9726027397260274,0.0,0.0,1.0,true,5.0
2,636.0,0,1.0,0.9726027397260274,0.0,0.0,1.0,true,5.0
4,479.0,0,1.0,1.0,0.0,0.0,1.0,true,95.0
4,596.0,0,1.0,1.0,0.0,0.0,1.0,true,47.0
0,446.0,0,1.0,1.0,0.0,0.0,1.0,true,198.0
0,476.0,0,1.0,1.0,0.0,0.0,1.0,true,99.0
4,596.0,0,1.0,1.0,0.0,0.0,1.0,true,47.0
1,427.0,0,1.0,0.9538461538461539,0.0,0.0,1.0,true,218.0
1,608.0,0,1.0,0.935064935064935,0.0,0.0,1.0,true,37.0
1,608.0,0,1.0,0.935064935064935,0.0,0.0,1.0,true,37.0
1,170.0,0,1.0,0.9285714285714286,0.0,0.0,1.0,true,302.0
0,438.0,0,1.0,1.0,0.0,0.0,1.0,true,210.0
0,114.0,0,1.0,1.0,0.0,0.0,1.0,true,358.0
1,558.0,0,0.0,0.9444444444444444,0.0,0.0,1.0,true,91.0
1,410.0,0,1.0,0.9682539682539683,0.0,0.0,1.0,true,138.0
1,547.0,0,1.0,0.9495798319327731,0.0,0.0,1.0,true,104.0
1,498.0,0,1.0,0.9456521739130435,0.0,0.0,1.0,true,94.0
1,502.0,0,1.0,0.9354838709677419,0.0,0.0,1.0,true,151.0
0,486.0,0,1.0,1.0,0.0,0.0,1.0,true,104.0
0,244.0,0,1.0,1.0,0.0,0.0,1.0,true,410.0
1,281.0,0,1.0,0.8620689655172413,0.0,0.0,1.0,true,373.0
1,327.0,0,1.0,0.9487179487179487,0.0,0.0,1.0,true,190.0
1,378.0,0,1.0,0.9622641509433962,0.0,0.0,1.0,true,166.0
0,498.0,0,0.0,0.9902912621359223,0.0,0.0,0.0,true,98.0
2,486.0,0,1.0,0.9772727272727273,0.0,0.0,1.0,true,107.0
2,151.0,0,1.0,1.0,0.0,0.0,1.0,true,330.0
0,291.0,0,1.0,1.0,0.0,0.0,1.0,true,217.0
0,494.0,0,1.0,1.0,0.0,0.0,1.0,true,164.0
2,542.0,0,1.0,0.9807692307692307,0.0,0.0,1.0,true,116.0
2,439.0,0,1.0,0.9722222222222222,0.0,0.0,1.0,true,130.0
0,487.0,0,1.0,1.0,0.0,0.0,1.0,true,108.0
2,526.0,0,1.0,0.9791666666666666,0.0,0.0,1.0,true,134.0
1,537.0,0,1.0,0.9469026548672567,0.0,0.0,1.0,true,123.0
2,647.0,0,1.0,0.9736842105263158,0.0,0.0,1.0,true,13.0
0,359.0,0,1.0,1.0,0.0,0.0,1.0,true,183.0
0,626.0,0,1.0,0.9776536312849162,0.0,0.0,1.0,true,35.0
0,626.0,0,1.0,0.9776536312849162,0.0,0.0,1.0,true,35.0
1,221.0,0,1.0,0.9473684210526315,0.0,0.0,1.0,true,266.0
2,647.0,0,1.0,0.9736842105263158,0.0,0.0,1.0,true,13.0
1,428.0,0,1.0,0.9538461538461539,0.0,0.0,1.0,true,235.0
2,469.0,0,1.0,0.9736842105263158,0.0,0.0,1.0,true,194.0
1,443.0,0,1.0,0.9428571428571428,0.0,0.0,0.0,true,136.0
0,361.0,0,1.0,1.0,0.0,0.0,1.0,true,187.0
1,78.0,0,1.0,0.9,0.0,0.0,1.0,true,442.0
1,289.0,0,1.0,0.8709677419354839,0.0,0.0,1.0,true,380.0
1,161.0,0,1.0,0.9230769230769231,0.0,0.0,1.0,true,327.0
0,473.0,0,1.0,1.0,0.0,0.0,1.0,true,196.0
1,355.0,0,1.0,0.9318181818181818,0.0,0.0,0.0,true,193.0
0,391.0,0,1.0,1.0,0.0,0.0,1.0,true,166.0
1,536.0,0,1.0,0.9469026548672567,0.0,0.0,1.0,true,133.0
0,650.0,0,1.0,0.9692307692307692,0.0,0.0,1.0,true,20.0
0,650.0,0,1.0,0.9692307692307692,0.0,0.0,1.0,true,20.0
2,325.0,0,1.0,0.95,0.0,0.0,1.0,true,346.0
1,406.0,0,1.0,0.9836065573770492,0.0,0.0,1.0,true,265.0
0,518.0,0,1.0,0.990990990990991,0.0,0.0,1.0,true,108.0
4,234.0,0,1.0,1.0,0.0,0.0,1.0,true,272.0
0,392.0,0,1.0,1.0,0.0,0.0,1.0,true,169.0
0,543.0,0,1.0,0.9919354838709677,0.0,0.0,1.0,true,129.0
2,554.0,0,1.0,0.9811320754716981,0.0,0.0,1.0,true,118.0
1,558.0,0,0.0,0.9444444444444444,0.0,0.0,1.0,true,91.0
5,672.0,0,1.0,0.8666666666666667,0.0,0.0,1.0,true,0.0
5,672.0,0,1.0,0.8666666666666667,0.0,0.0,1.0,true,0.0
1,201.0,0,1.0,1.0,0.0,0.0,1.0,true,294.0
4,304.0,0,1.0,1.0,0.0,0.0,1.0,true,370.0
0,528.0,0,1.0,0.9913793103448276,0.0,0.0,1.0,true,146.0
1,448.0,0,1.0,0.9436619718309859,0.0,0.0,1.0,true,139.0
1,292.0,0,1.0,0.8709677419354839,0.0,0.0,1.0,true,234.0
0,262.0,0,1.0,1.0,0.0,0.0,1.0,true,255.0
0,458.0,0,1.0,1.0,0.0,0.0,1.0,true,218.0
0,516.0,0,1.0,0.990909090909091,0.0,0.0,1.0,true,160.0
2,570.0,0,1.0,0.9642857142857143,0.0,0.0,1.0,true,106.0
1,180.0,0,1.0,0.9285714285714286,0.0,0.0,1.0,true,322.0
0,247.0,0,1.0,1.0,0.0,0.0,1.0,true,268.0
2,531.0,0,1.0,0.98,0.0,0.0,1.0,true,147.0
1,461.0,0,1.0,0.9367088607594937,0.0,0.0,1.0,true,218.0
0,59.0,0,1.0,1.0,0.0,0.0,1.0,true,621.0
0,264.0,0,1.0,1.0,0.0,0.0,1.0,true,417.0
1,279.0,0,1.0,0.8620689655172413,0.0,0.0,1.0,true,254.0
2,183.0,0,1.0,1.0,0.0,0.0,1.0,true,500.0
1,547.0,0,1.0,0.9495798319327731,0.0,0.0,1.0,true,104.0
2,671.0,0,1.0,0.9761904761904762,0.0,0.0,1.0,true,13.0
2,671.0,0,1.0,0.9761904761904762,0.0,0.0,1.0,true,13.0
0,305.0,0,1.0,1.0,0.0,0.0,1.0,true,234.0
2,401.0,0,1.0,0.9655172413793104,0.0,0.0,1.0,true,180.0
0,585.0,0,1.0,0.9807692307692307,0.0,0.0,1.0,true,103.0
0,75.0,0,1.0,1.0,0.0,0.0,1.0,true,614.0
1,253.0,0,0.0,0.875,0.0,0.0,1.0,true,275.0
1,309.0,0,1.0,0.9210526315789473,0.0,0.0,1.0,true,235.0
2,570.0,0,1.0,0.9642857142857143,0.0,0.0,1.0,true,106.0
2,632.0,0,1.0,0.9726027397260274,0.0,0.0,1.0,true,58.0
2,632.0,0,1.0,0.9726027397260274,0.0,0.0,1.0,true,58.0
2,542.0,0,1.0,0.9807692307692307,0.0,0.0,1.0,true,116.0
4,237.0,0,1.0,1.0,0.0,0.0,1.0,true,289.0
1,289.0,0,1.0,0.8709677419354839,0.0,0.0,1.0,true,252.0
0,685.0,0,1.0,0.9681818181818181,0.0,0.0,1.0,true,7.0
0,685.0,0,1.0,0.9681818181818181,0.0,0.0,1.0,true,7.0
0,472.0,0,1.0,1.0,0.0,0.0,1.0,true,221.0
2,600.0,0,1.0,0.9696969696969697,0.0,0.0,1.0,true,93.0
2,600.0,0,1.0,0.9696969696969697,0.0,0.0,1.0,true,93.0
4,498.0,0,1.0,1.0,0.0,0.0,1.0,true,196.0
2,580.0,0,1.0,0.9666666666666667,0.0,0.0,1.0,true,114.0
0,585.0,0,1.0,0.9807692307692307,0.0,0.0,1.0,true,103.0
1,133.0,0,1.0,1.0,0.0,0.0,1.0,true,392.0
0,154.0,0,1.0,0.8571428571428571,0.0,0.0,1.0,true,366.0
0,499.0,0,1.0,0.9902912621359223,0.0,0.0,1.0,true,197.0
0,389.0,0,1.0,1.0,0.0,0.0,1.0,true,197.0
1,585.0,0,1.0,0.9290780141843972,0.0,0.0,1.0,true,111.0
1,537.0,0,1.0,0.9469026548672567,0.0,0.0,1.0,true,123.0
0,226.0,0,1.0,1.0,0.0,0.0,1.0,true,299.0
0,424.0,0,1.0,1.0,0.0,0.0,1.0,true,175.0
2,554.0,0,1.0,0.9811320754716981,0.0,0.0,1.0,true,118.0
0,487.0,0,1.0,1.0,0.0,0.0,1.0,true,149.0
2,526.0,0,1.0,0.9791666666666666,0.0,0.0,1.0,true,134.0
0,56.0,0,1.0,1.0,0.0,0.0,1.0,true,645.0
1,585.0,0,1.0,0.9290780141843972,0.0,0.0,1.0,true,111.0
2,331.0,0,1.0,0.95,0.0,0.0,1.0,true,231.0
0,415.0,0,1.0,1.0,0.0,0.0,1.0,true,187.0
2,580.0,0,1.0,0.9666666666666667,0.0,0.0,1.0,true,114.0
1,698.0,0,1.0,0.9494949494949495,0.0,0.0,1.0,true,5.0
1,698.0,0,1.0,0.9494949494949495,0.0,0.0,1.0,true,5.0
1,197.0,0,1.0,1.0,0.0,0.0,1.0,true,508.0
0,543.0,0,1.0,0.9919354838709677,0.0,0.0,1.0,true,129.0
1,536.0,0,1.0,0.9469026548672567,0.0,0.0,1.0,true,133.0
2,582.0,0,1.0,0.9666666666666667,0.0,0.0,1.0,true,124.0
0,590.0,0,1.0,0.9810126582278481,0.0,0.0,1.0,true,116.0
1,261.0,0,0.0,0.8,0.0,0.0,1.0,true,288.0
0,113.0,0,1.0,1.0,0.0,0.0,1.0,true,420.0
1,204.0,0,1.0,1.0,0.0,0.0,1.0,true,327.0
0,627.0,0,1.0,0.9722222222222222,0.0,0.0,0.0,true,82.0
0,627.0,0,1.0,0.9722222222222222,0.0,0.0,0.0,true,82.0
0,505.0,0,1.0,0.9904761904761905,0.0,0.0,1.0,true,204.0
0,590.0,0,1.0,0.9810126582278481,0.0,0.0,1.0,true,116.0
1,614.0,0,1.0,0.9423076923076923,0.0,0.0,1.0,true,95.0
0,641.0,0,1.0,0.9685863874345549,0.0,0.0,1.0,true,68.0
0,641.0,0,1.0,0.9685863874345549,0.0,0.0,1.0,true,68.0
2,139.0,0,1.0,1.0,0.0,0.0,1.0,true,391.0
2,473.0,0,1.0,0.9743589743589743,0.0,0.0,1.0,true,167.0
1,614.0,0,1.0,0.9423076923076923,0.0,0.0,1.0,true,95.0
0,415.0,0,1.0,1.0,0.0,0.0,1.0,true,193.0
1,502.0,0,1.0,0.9354838709677419,0.0,0.0,1.0,true,151.0
1,271.0,0,1.0,0.8148148148148148,0.0,0.0,1.0,true,290.0
2,373.0,0,1.0,1.0,0.0,0.0,1.0,true,227.0
1,534.0,0,1.0,0.9459459459459459,0.0,0.0,1.0,true,180.0
0,528.0,0,1.0,0.9913793103448276,0.0,0.0,1.0,true,146.0
2,582.0,0,1.0,0.9666666666666667,0.0,0.0,1.0,true,124.0
1,169.0,0,1.0,0.9230769230769231,0.0,0.0,1.0,true,371.0
2,531.0,0,1.0,0.98,0.0,0.0,1.0,true,147.0
0,393.0,0,1.0,1.0,0.0,0.0,1.0,true,325.0
1,424.0,0,1.0,0.953125,0.0,0.0,1.0,true,294.0
0,494.0,0,1.0,1.0,0.0,0.0,1.0,true,164.0
0,595.0,0,1.0,0.9813664596273292,0.0,0.0,1.0,true,124.0
2,394.0,0,1.0,1.0,0.0,0.0,1.0,true,214.0
4,446.0,0,1.0,1.0,0.0,0.0,1.0,true,186.0
0,595.0,0,1.0,0.9813664596273292,0.0,0.0,1.0,true,124.0
1,531.0,0,1.0,0.9357798165137615,0.0,0.0,1.0,true,190.0
0,516.0,0,1.0,0.990909090909091,0.0,0.0,1.0,true,160.0
1,216.0,0,1.0,0.9411764705882353,0.0,0.0,1.0,true,333.0
0,230.0,0,1.0,1.0,0.0,0.0,1.0,true,325.0
0,633.0,0,1.0,0.9731182795698925,0.0,0.0,1.0,true,96.0
0,633.0,0,1.0,0.9731182795698925,0.0,0.0,1.0,true,96.0
0,446.0,0,1.0,1.0,0.0,0.0,1.0,true,198.0
2,637.0,0,1.0,0.9726027397260274,0.0,0.0,1.0,true,93.0
2,637.0,0,1.0,0.9726027397260274,0.0,0.0,1.0,true,93.0
1,100.0,0,1.0,1.0,0.0,0.0,1.0,true,461.0
0,82.0,0,1.0,1.0,0.0,0.0,1.0,true,652.0
0,322.0,0,1.0,1.0,0.0,0.0,1.0,true,412.0
2,417.0,0,1.0,0.9666666666666667,0.0,0.0,1.0,true,317.0
0,381.0,0,1.0,1.0,0.0,0.0,1.0,true,245.0
1,390.0,0,0.0,0.9642857142857143,0.0,0.0,1.0,true,232.0
0,312.0,0,1.0,1.0,0.0,0.0,1.0,true,423.0
1,526.0,0,1.0,0.9339622641509434,0.0,0.0,0.0,true,210.0
2,469.0,0,1.0,0.9736842105263158,0.0,0.0,1.0,true,194.0
0,707.0,0,1.0,0.9661016949152542,0.0,0.0,1.0,true,28.0
0,707.0,0,1.0,0.9661016949152542,0.0,0.0,1.0,true,28.0
1,285.0,0,1.0,0.8620689655172413,0.0,0.0,1.0,true,304.0
7,332.0,0,1.0,1.0,0.0,0.0,1.0,true,264.0
0,438.0,0,1.0,1.0,0.0,0.0,1.0,true,210.0
1,277.0,0,1.0,0.8275862068965517,0.0,0.0,1.0,true,311.0
2,692.0,0,1.0,0.9789473684210527,0.0,0.0,1.0,true,46.0
0,331.0,0,1.0,1.0,0.0,0.0,1.0,true,408.0
0,445.0,0,1.0,1.0,0.0,0.0,1.0,true,294.0
0,332.0,0,1.0,1.0,0.0,0.0,1.0,true,267.0
2,692.0,0,1.0,0.9789473684210527,0.0,0.0,1.0,true,46.0
0,142.0,0,1.0,0.9230769230769231,0.0,0.0,0.0,true,416.0
1,595.0,0,1.0,0.935064935064935,0.0,0.0,1.0,true,145.0
2,731.0,0,1.0,0.9818181818181818,0.0,0.0,1.0,true,9.0
2,301.0,0,1.0,0.9411764705882353,0.0,0.0,1.0,true,294.0
1,427.0,0,1.0,0.9538461538461539,0.0,0.0,1.0,true,218.0
0,473.0,0,1.0,1.0,0.0,0.0,1.0,true,196.0
1,595.0,0,1.0,0.935064935064935,0.0,0.0,1.0,true,145.0
0,535.0,0,1.0,0.9916666666666667,0.0,0.0,1.0,true,208.0
2,731.0,0,1.0,0.9818181818181818,0.0,0.0,1.0,true,9.0
1,210.0,0,1.0,1.0,0.0,0.0,1.0,true,362.0
1,570.0,0,0.0,0.9407407407407408,0.0,0.0,0.0,true,179.0
1,185.0,0,1.0,0.9333333333333333,0.0,0.0,1.0,true,564.0
1,259.0,0,0.0,0.8333333333333334,0.0,0.0,1.0,true,492.0
5,392.0,0,1.0,1.0,0.0,0.0,1.0,true,248.0
0,302.0,0,1.0,1.0,0.0,0.0,1.0,true,305.0
1,534.0,0,1.0,0.9459459459459459,0.0,0.0,1.0,true,180.0
0,363.0,0,1.0,1.0,0.0,0.0,1.0,true,272.0
4,498.0,0,1.0,1.0,0.0,0.0,1.0,true,196.0
0,152.0,0,1.0,0.8571428571428571,0.0,0.0,0.0,true,429.0
0,499.0,0,1.0,0.9902912621359223,0.0,0.0,1.0,true,197.0
2,643.0,0,1.0,0.9736842105263158,0.0,0.0,1.0,true,114.0
0,458.0,0,1.0,1.0,0.0,0.0,1.0,true,218.0
2,593.0,0,1.0,0.9672131147540983,0.0,0.0,1.0,true,165.0
2,593.0,0,1.0,0.9672131147540983,0.0,0.0,1.0,true,165.0
2,643.0,0,1.0,0.9736842105263158,0.0,0.0,1.0,true,114.0
0,497.0,0,1.0,1.0,0.0,0.0,1.0,true,262.0
1,461.0,0,1.0,0.9367088607594937,0.0,0.0,1.0,true,218.0
1,427.0,0,1.0,0.9538461538461539,0.0,0.0,1.0,true,333.0
1,636.0,0,1.0,0.9440993788819876,0.0,0.0,1.0,true,124.0
1,636.0,0,1.0,0.9440993788819876,0.0,0.0,1.0,true,124.0
1,428.0,0,1.0,0.9538461538461539,0.0,0.0,1.0,true,235.0
0,738.0,0,1.0,0.9616858237547893,0.0,0.0,1.0,true,23.0
0,738.0,0,1.0,0.9616858237547893,0.0,0.0,1.0,true,23.0
1,531.0,0,1.0,0.9357798165137615,0.0,0.0,1.0,true,190.0
1,570.0,0,0.0,0.9407407407407408,0.0,0.0,0.0,true,179.0
0,472.0,0,1.0,1.0,0.0,0.0,1.0,true,221.0
0,214.0,0,1.0,1.0,0.0,0.0,1.0,true,375.0
0,505.0,0,1.0,0.9904761904761905,0.0,0.0,1.0,true,204.0
2,138.0,0,1.0,1.0,0.0,0.0,1.0,true,458.0
1,549.0,0,0.0,0.9421487603305785,0.0,0.0,1.0,true,218.0
1,527.0,0,1.0,0.9345794392523364,0.0,0.0,1.0,true,244.0
0,59.0,0,1.0,1.0,0.0,0.0,1.0,true,621.0
1,526.0,0,1.0,0.9339622641509434,0.0,0.0,0.0,true,210.0
1,406.0,0,1.0,0.9836065573770492,0.0,0.0,1.0,true,265.0
0,718.0,0,1.0,0.959349593495935,0.0,0.0,1.0,true,59.0
0,718.0,0,1.0,0.959349593495935,0.0,0.0,1.0,true,59.0
0,316.0,0,1.0,1.0,0.0,0.0,1.0,true,319.0
1,740.0,0,1.0,1.0045454545454546,0.0,0.0,1.0,true,38.0
1,740.0,0,1.0,1.0045454545454546,0.0,0.0,1.0,true,38.0
0,56.0,0,1.0,1.0,0.0,0.0,1.0,true,645.0
0,725.0,0,1.0,0.9601593625498008,0.0,0.0,1.0,true,55.0
0,535.0,0,1.0,0.9916666666666667,0.0,0.0,1.0,true,208.0
0,349.0,0,1.0,1.0,0.0,0.0,1.0,true,433.0
0,578.0,0,1.0,0.9866666666666667,0.0,0.0,1.0,true,204.0
0,194.0,0,1.0,0.875,0.0,0.0,1.0,true,589.0
1,267.0,0,0.0,0.8,0.0,0.0,1.0,true,516.0
1,679.0,0,1.0,0.9470899470899471,0.0,0.0,1.0,true,104.0
1,679.0,0,1.0,0.9470899470899471,0.0,0.0,1.0,true,104.0
1,672.0,0,1.0,0.9456521739130435,0.0,0.0,1.0,true,113.0
1,672.0,0,1.0,0.9456521739130435,0.0,0.0,1.0,true,113.0
0,723.0,0,1.0,0.96,0.0,0.0,1.0,true,62.0
0,723.0,0,1.0,0.96,0.0,0.0,1.0,true,62.0
0,725.0,0,1.0,0.9601593625498008,0.0,0.0,1.0,true,55.0
0,669.0,0,1.0,0.9658536585365853,0.0,0.0,1.0,true,119.0
0,637.0,0,1.0,0.9682539682539683,0.0,0.0,0.0,true,153.0
0,637.0,0,1.0,0.9682539682539683,0.0,0.0,0.0,true,153.0
0,669.0,0,1.0,0.9658536585365853,0.0,0.0,1.0,true,119.0
0,661.0,0,1.0,0.9653465346534653,0.0,0.0,1.0,true,130.0
0,661.0,0,1.0,0.9653465346534653,0.0,0.0,1.0,true,130.0
1,675.0,0,1.0,0.946524064171123,0.0,0.0,1.0,true,116.0
1,675.0,0,1.0,0.946524064171123,0.0,0.0,1.0,true,116.0
1,575.0,0,1.0,0.9416058394160584,0.0,0.0,1.0,true,217.0
1,645.0,0,1.0,0.9447852760736196,0.0,0.0,1.0,true,147.0
1,645.0,0,1.0,0.9447852760736196,0.0,0.0,1.0,true,147.0
0,578.0,0,1.0,0.9866666666666667,0.0,0.0,1.0,true,204.0
1,493.0,0,1.0,0.945054945054945,0.0,0.0,1.0,true,302.0
0,133.0,0,1.0,1.0,0.0,0.0,1.0,true,664.0
1,549.0,0,0.0,0.9421487603305785,0.0,0.0,1.0,true,218.0
1,436.0,0,1.0,0.9538461538461539,0.0,0.0,1.0,true,365.0
1,281.0,0,1.0,0.8620689655172413,0.0,0.0,1.0,true,373.0
0,575.0,0,1.0,0.9863945578231292,0.0,0.0,1.0,true,227.0
0,613.0,0,1.0,0.9770114942528736,0.0,0.0,1.0,true,190.0
0,754.0,0,1.0,0.9589552238805971,0.0,0.0,1.0,true,49.0
0,754.0,0,1.0,0.9589552238805971,0.0,0.0,1.0,true,49.0
1,575.0,0,1.0,0.9416058394160584,0.0,0.0,1.0,true,217.0
0,613.0,0,1.0,0.9770114942528736,0.0,0.0,1.0,true,190.0
1,591.0,0,1.0,0.9328859060402684,0.0,0.0,1.0,true,216.0
2,657.0,0,1.0,0.9736842105263158,0.0,0.0,1.0,true,150.0
2,657.0,0,1.0,0.9736842105263158,0.0,0.0,1.0,true,150.0
1,507.0,0,1.0,0.9393939393939394,0.0,0.0,1.0,true,302.0
1,591.0,0,1.0,0.9328859060402684,0.0,0.0,1.0,true,216.0
2,325.0,0,1.0,0.95,0.0,0.0,1.0,true,346.0
0,424.0,0,1.0,1.0,0.0,0.0,1.0,true,387.0
5,546.0,0,1.0,0.9166666666666666,0.0,0.0,1.0,true,265.0
1,527.0,0,1.0,0.9345794392523364,0.0,0.0,1.0,true,244.0
1,610.0,0,1.0,0.935064935064935,0.0,0.0,1.0,true,201.0
1,610.0,0,1.0,0.935064935064935,0.0,0.0,1.0,true,201.0
1,541.0,0,1.0,0.9473684210526315,0.0,0.0,1.0,true,272.0
1,549.0,0,1.0,0.9421487603305785,0.0,0.0,1.0,true,264.0
0,575.0,0,1.0,0.9863945578231292,0.0,0.0,1.0,true,227.0
0,642.0,0,1.0,0.9685863874345549,0.0,0.0,1.0,true,173.0
0,642.0,0,1.0,0.9685863874345549,0.0,0.0,1.0,true,173.0
1,782.0,0,1.0,0.991701244813278,0.0,0.0,1.0,true,34.0
1,782.0,0,1.0,0.991701244813278,0.0,0.0,1.0,true,34.0
2,456.0,0,1.0,0.972972972972973,0.0,0.0,1.0,true,361.0
1,495.0,0,1.0,0.945054945054945,0.0,0.0,1.0,true,322.0
1,424.0,0,1.0,0.953125,0.0,0.0,1.0,true,294.0
0,244.0,0,1.0,1.0,0.0,0.0,1.0,true,410.0
0,497.0,0,1.0,1.0,0.0,0.0,1.0,true,262.0
0,75.0,0,1.0,1.0,0.0,0.0,1.0,true,614.0
1,289.0,0,1.0,0.8709677419354839,0.0,0.0,1.0,true,380.0
4,612.0,0,1.0,1.0,0.0,0.0,1.0,true,208.0
4,304.0,0,1.0,1.0,0.0,0.0,1.0,true,370.0
1,538.0,0,1.0,0.9469026548672567,0.0,0.0,1.0,true,284.0
2,721.0,0,1.0,0.981651376146789,0.0,0.0,1.0,true,101.0
2,721.0,0,1.0,0.981651376146789,0.0,0.0,1.0,true,101.0
4,612.0,0,1.0,1.0,0.0,0.0,1.0,true,208.0
0,445.0,0,1.0,1.0,0.0,0.0,1.0,true,294.0
0,558.0,0,0.0,0.9924812030075187,0.0,0.0,1.0,true,269.0
0,393.0,0,1.0,1.0,0.0,0.0,1.0,true,325.0
1,826.0,0,1.0,1.0925925925925926,0.0,0.0,1.0,true,3.0
1,445.0,0,1.0,0.9428571428571428,0.0,0.0,1.0,true,385.0
1,594.0,0,1.0,0.935064935064935,0.0,0.0,1.0,true,236.0
1,594.0,0,1.0,0.935064935064935,0.0,0.0,1.0,true,236.0
1,403.0,0,1.0,0.9833333333333333,0.0,0.0,1.0,true,429.0
1,675.0,0,1.0,0.946524064171123,0.0,0.0,1.0,true,157.0
1,675.0,0,1.0,0.946524064171123,0.0,0.0,1.0,true,157.0
1,826.0,0,1.0,1.0925925925925926,0.0,0.0,1.0,true,3.0
2,417.0,0,1.0,0.9666666666666667,0.0,0.0,1.0,true,317.0
4,789.0,0,1.0,1.0,0.0,0.0,1.0,true,46.0
4,789.0,0,1.0,1.0,0.0,0.0,1.0,true,46.0
1,669.0,0,0.0,0.9497206703910615,0.0,0.0,1.0,true,168.0
1,669.0,0,0.0,0.9497206703910615,0.0,0.0,1.0,true,168.0
2,794.0,0,1.0,0.9838709677419355,0.0,0.0,1.0,true,43.0
0,657.0,0,0.0,0.964824120603015,0.0,0.0,1.0,true,181.0
0,264.0,0,1.0,1.0,0.0,0.0,1.0,true,417.0
1,703.0,0,1.0,0.955,0.0,0.0,1.0,true,136.0
2,794.0,0,1.0,0.9838709677419355,0.0,0.0,1.0,true,43.0
0,657.0,0,0.0,0.964824120603015,0.0,0.0,1.0,true,181.0
1,703.0,0,1.0,0.955,0.0,0.0,1.0,true,136.0
5,546.0,0,1.0,0.9166666666666666,0.0,0.0,1.0,true,265.0
1,549.0,0,1.0,0.9421487603305785,0.0,0.0,1.0,true,264.0
